Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2
,,,,,,,,
0,-0.0077872,-0.010865672,0.081186109,0.9,9.62E-17,-3.690547264,0.410880919,0.447947985
0.0050125,-0.0078964,-0.010049751,0.123511794,0.9,-0.03709,-3.68641791,0.816811465,0.452236946
0.010025,-0.0079892,-0.008383085,0.16930274,0.9,-0.074097,-3.674129353,1.643523675,0.460064131
0.015038,-0.0080649,-0.006646766,0.176233262,0.9,-0.11094,-3.653383085,2.450434395,0.466380269
0.02005,-0.0081228,-0.004840796,0.183163783,0.9,-0.14753,-3.624875622,3.249919556,0.472041647
0.025063,-0.0081622,-0.002965174,0.189599267,0.9,-0.1838,-3.588059701,4.059305463,0.477228936
0.030075,-0.0081824,-0.001029851,0.195787233,0.9,-0.21965,-3.543283582,4.851365065,0.481712122
0.035088,-0.0081829,0.000970149,0.201975199,0.9,-0.25502,-3.490547264,5.643424668,0.485695534
0.0401,-0.0081629,0.003029851,0.207668127,0.9,-0.28981,-3.429850746,6.385980545,0.488730218
0.045113,-0.008122,0.005144279,0.212866018,0.9,-0.32396,-3.362189055,7.128536422,0.491337326
0.050125,-0.0080595,0.007308458,0.217816391,0.9,-0.35739,-3.286567164,7.895844162,0.493808408
0.055138,-0.0079751,0.009522388,0.222519245,0.9,-0.39002,-3.203482587,8.63840004,0.495713338
0.06015,-0.0078681,0.011781095,0.226479543,0.9,-0.42178,-3.112935323,9.331452192,0.496854925
0.065163,-0.0077383,0.014074627,0.230192322,0.9,-0.45259,-3.015920398,9.975000619,0.497298055
0.070175,-0.0075852,0.01640796,0.233657583,0.9,-0.4824,-2.912437811,10.64330091,0.49781558
0.075188,-0.0074085,0.018771144,0.236132769,0.9,-0.51113,-2.80199005,11.28684934,0.497973074
0.080201,-0.0072079,0.021154229,0.238360437,0.9,-0.53872,-2.685572139,11.88089404,0.497599129
0.085213,-0.0069833,0.023562189,0.240340586,0.9,-0.56511,-2.56318408,12.47493874,0.497230108
0.090226,-0.0067343,0.025985075,0.241578179,0.9,-0.59024,-2.434825871,13.04423158,0.496672934
0.095238,-0.006461,0.02841791,0.242320735,0.9,-0.61405,-2.300995025,13.56402069,0.495746607
0.10025,-0.0061631,0.030855721,0.242073216,0.9,-0.63649,-2.162189055,14.05905794,0.494734619
0.10526,-0.0058408,0.033283582,0.24133066,0.9,-0.65751,-2.01840796,14.52934333,0.493695305
0.11028,-0.0054941,0.035706468,0.240340586,0.9,-0.67706,-1.870149254,14.950125,0.49244075
0.11529,-0.0051231,0.038114428,0.238360437,0.9,-0.6951,-1.717910448,15.32140294,0.491002133
0.1203,-0.004728,0.040497512,0.23588525,0.9,-0.71159,-1.562189055,15.69268087,0.489909426
0.12531,-0.0043091,0.042855721,0.233162545,0.9,-0.7265,-1.402487562,16.06395881,0.489202451
0.13033,-0.0038666,0.04518408,0.229449766,0.9,-0.73978,-1.239303483,16.3362293,0.487947217
0.13534,-0.0034009,0.047467662,0.224499394,0.9,-0.75141,-1.074129353,16.58374793,0.486888277
0.14035,-0.0029125,0.049696517,0.219053984,0.9,-0.76137,-0.905970149,16.83126655,0.486302655
0.14536,-0.002402,0.051870647,0.213608574,0.9,-0.76962,-0.735820896,16.97977773,0.485265132
0.15038,-0.0018699,0.05399005,0.207123586,0.9,-0.77616,-0.564676617,17.1282889,0.484732877
0.15539,-0.0013168,0.056033831,0.199351501,0.9,-0.78097,-0.391542289,17.27680008,0.484717952
0.1604,-0.00074362,0.057997015,0.19135665,0.9,-0.78403,-0.217412935,17.30155194,0.484048933
0.16541,-0.00015106,0.0598801,0.18271825,0.9,-0.78534,-0.043781095,17.30155194,0.483683919
0.17043,0.00045997,0.061669652,0.173114527,0.9,-0.78491,0.130348259,17.35105567,0.484336137
0.17544,0.0010885,0.063359701,0.162966263,0.9,-0.78272,0.304975124,17.30155194,0.484574591
0.18045,0.0017335,0.064945274,0.152149699,0.9,-0.77878,0.478109453,17.17779263,0.484629071
0.18546,0.0023939,0.06641791,0.140343061,0.9,-0.77311,0.650248756,17.07878518,0.485440921
0.19048,0.0030685,0.067766169,0.127719611,0.9,-0.76571,0.821393035,16.930274,0.486280682
0.19549,0.003756,0.068985075,0.114848642,0.9,-0.7566,0.990547264,16.70750724,0.486896641
0.2005,0.0044551,0.070074627,0.101235118,0.9,-0.7458,1.15721393,16.43523675,0.487497664
0.20551,0.0051645,0.0710199,0.086631519,0.9,-0.73334,1.320895522,16.16296626,0.488530969
0.21053,0.0058826,0.07181592,0.071780401,0.9,-0.71925,1.482089552,15.91544764,0.4902168
0.21554,0.006608,0.072462687,0.055939209,0.9,-0.70355,1.64079602,15.56892156,0.491309893
0.22055,0.0073391,0.072940299,0.039355461,0.9,-0.68627,1.795024876,15.12338803,0.491776766
0.22556,0.0080741,0.073253731,0.022771714,0.9,-0.66747,1.944776119,14.72735823,0.493023098
0.23058,0.0088115,0.07339801,0.005197891,0.9,-0.64718,2.091044776,14.30657657,0.494269831
0.23559,0.0095494,0.073358209,-0.014108562,0.9,-0.62544,2.232338308,13.78678746,0.494736642
0.2406,0.010286,0.073114428,-0.030939828,0.9,-0.60231,2.368159204,13.2917502,0.495642185
0.24561,0.011019,0.072736318,-0.048513651,0.9,-0.57784,2.499502488,12.79671295,0.496639829
0.25063,0.011748,0.072139303,-0.071780401,0.9,-0.55207,2.625373134,12.17791639,0.496392261
0.25564,0.012469,0.071293532,-0.091581892,0.9,-0.52507,2.744278607,11.55911982,0.496198266
0.26065,0.013181,0.070298507,-0.108908195,0.9,-0.49691,2.857711443,10.98982698,0.496464161
0.26566,0.013882,0.069104478,-0.131184872,0.9,-0.46763,2.965174129,10.34627856,0.495807227
0.27068,0.01457,0.067661692,-0.153461548,0.9,-0.43731,3.065671642,9.653226405,0.494494148
0.27569,0.015242,0.0660199,-0.170787852,0.9,-0.40601,3.15920398,8.960174253,0.493039394
0.2807,0.015897,0.064228856,-0.193064528,0.9,-0.37381,3.245771144,8.267122101,0.491211894
0.28571,0.016533,0.062139303,-0.217816391,0.9,-0.34077,3.325373134,7.524566224,0.488524343
0.29073,0.017146,0.059850746,-0.237617881,0.9,-0.30697,3.397014925,6.757258484,0.485300429
0.29574,0.017736,0.057363184,-0.262369743,0.9,-0.27249,3.46119403,6.014702606,0.481796218
0.30075,0.018299,0.054577114,-0.282171233,0.9,-0.2374,3.517910448,5.247394866,0.477669849
