2.6727,-0.0042497,0.49611
2.7027,-0.0049852,0.48584
2.7327,-0.0057133,0.47402
2.7628,-0.0064315,0.46068
2.7928,-0.0071375,0.44586
2.8228,-0.0078288,0.42961
2.8529,-0.0085029,0.41199
2.8829,-0.0091575,0.39305
2.9129,-0.0097901,0.37285
2.9429,-0.010398,0.35146
2.973,-0.01098,0.32894
3.003,-0.011533,0.30536
3.033,-0.012055,0.28081
3.0631,-0.012545,0.25536
3.0931,-0.012999,0.22909
3.1231,-0.013416,0.20208
3.1532,-0.013795,0.17443
3.1832,-0.014133,0.14622
3.2132,-0.014429,0.11754
3.2432,-0.014682,0.088489
3.2733,-0.01489,0.05915
3.3033,-0.015052,0.029623
3.3333,-0.015167,1.9237e-16
3.3634,-0.015234,-0.029623
3.3934,-0.015252,-0.05915
3.4234,-0.015221,-0.088489
3.4535,-0.01514,-0.11754
3.4835,-0.015008,-0.14622
3.5135,-0.014826,-0.17443
3.5435,-0.014593,-0.20208
3.5736,-0.01431,-0.22909
3.6036,-0.013977,-0.25536
3.6336,-0.013594,-0.28081
3.6637,-0.013162,-0.30536
3.6937,-0.012683,-0.32894
3.7237,-0.012156,-0.35146
3.7538,-0.011583,-0.37285
3.7838,-0.010965,-0.39305
3.8138,-0.010305,-0.41199
3.8438,-0.0096024,-0.42961
3.8739,-0.0088603,-0.44586
3.9039,-0.0080804,-0.46068
3.9339,-0.0072647,-0.47402
3.964,-0.0064155,-0.48584
3.994,-0.0055351,-0.49611
4.024,-0.004626,-0.50479
4.0541,-0.0036909,-0.51185
4.0841,-0.0027325,-0.51727
4.1141,-0.0017535,-0.52103
4.1441,-0.00075705,-0.52313
4.1742,0.00025394,-0.52355
4.2042,0.0012763,-0.52229
4.2342,0.0023069,-0.51936
4.2643,0.0033424,-0.51476
4.2943,0.0043795,-0.50852
4.3243,0.0054149,-0.50065
4.3544,0.0064452,-0.49117
4.3844,0.0074669,-0.48012
4.4144,0.0084766,-0.46753
4.4444,0.0094709,-0.45345
4.4745,0.010446,-0.43791
4.5045,0.0114,-0.42097
4.5345,0.012327,-0.40268
4.5646,0.013226,-0.3831
4.5946,0.014092,-0.3623
4.6246,0.014923,-0.34033
4.6547,0.015715,-0.31728
4.6847,0.016466,-0.2932
4.7147,0.017172,-0.26819
4.7447,0.017831,-0.24232
4.7748,0.018439,-0.21567
4.8048,0.018995,-0.18833
4.8348,0.019496,-0.16039
4.8649,0.019939,-0.13194
4.8949,0.020322,-0.10306
4.9249,0.020644,-0.073849
4.955,0.020902,-0.044404
4.985,0.021096,-0.014817
5.015,0.021223,0.014817
5.045,0.021283,0.044404
5.0751,0.021273,0.073849
5.1051,0.021195,0.10306
5.1351,0.021046,0.13194
5.1652,0.020827,0.16039
5.1952,0.020537,0.18833
5.2252,0.020178,0.21567
5.2553,0.019747,0.24232
5.2853,0.019248,0.26819
5.3153,0.018679,0.2932
5.3453,0.018043,0.31728
5.3754,0.017341,0.34033
5.4054,0.016573,0.3623
5.4354,0.015742,0.3831
5.4655,0.01485,0.40268
5.4955,0.013898,0.42097
5.5255,0.01289,0.43791
5.5556,0.011828,0.45345
5.5856,0.010714,0.46753
5.6156,0.0095518,0.48012
5.6456,0.0083444,0.49117
5.6757,0.0070953,0.50065
5.7057,0.0058079,0.50852
5.7357,0.0044861,0.51476
5.7658,0.0031337,0.51936
5.7958,0.0017547,0.52229
5.8258,0.00035334,0.52355
5.8559,-0.0010661,0.52313
5.8859,-0.0024992,0.52103
5.9159,-0.0039416,0.51727
5.9459,-0.0053884,0.51185
5.976,-0.0068353,0.50479
6.006,-0.0082773,0.49611
6.036,-0.0097098,0.48584
6.0661,-0.011128,0.47402
6.0961,-0.012527,0.46068
6.1261,-0.013902,0.44586
6.1562,-0.015248,0.42961
6.1862,-0.016561,0.41199
6.2162,-0.017836,0.39305
6.2462,-0.019068,0.37285
6.2763,-0.020253,0.35146
6.3063,-0.021387,0.32894
6.3363,-0.022464,0.30536
6.3664,-0.023481,0.28081
6.3964,-0.024434,0.25536
6.4264,-0.025318,0.22909
6.4565,-0.026131,0.20208
6.4865,-0.026869,0.17443
6.5165,-0.027528,0.14622
6.5465,-0.028105,0.11754
6.5766,-0.028597,0.088489
6.6066,-0.029003,0.05915
6.6366,-0.029318,0.029623
6.6667,-0.029542,3.2061e-16
6.6967,-0.029673,-0.029623
6.7267,-0.029708,-0.05915
6.7568,-0.029647,-0.088489
6.7868,-0.029488,-0.11754
6.8168,-0.029232,-0.14622
6.8468,-0.028877,-0.17443
6.8769,-0.028423,-0.20208
6.9069,-0.027872,-0.22909
6.9369,-0.027223,-0.25536
6.967,-0.026478,-0.28081
6.997,-0.025637,-0.30536
7.027,-0.024703,-0.32894
7.0571,-0.023676,-0.35146
7.0871,-0.022561,-0.37285
7.1171,-0.021358,-0.39305
7.1471,-0.020071,-0.41199
7.1772,-0.018703,-0.42961
7.2072,-0.017258,-0.44586
7.2372,-0.015738,-0.46068
7.2673,-0.01415,-0.47402
7.2973,-0.012496,-0.48584
7.3273,-0.010781,-0.49611
7.3574,-0.0090103,-0.50479
7.3874,-0.0071889,-0.51185
7.4174,-0.0053221,-0.51727
7.4474,-0.0034154,-0.52103
7.4775,-0.0014745,-0.52313
7.5075,0.00049461,-0.52355
7.5375,0.0024859,-0.52229
7.5676,0.0044932,-0.51936
7.5976,0.0065101,-0.51476
7.6276,0.0085302,-0.50852
7.6577,0.010547,-0.50065
7.6877,0.012554,-0.49117
7.7177,0.014544,-0.48012
7.7477,0.01651,-0.46753
7.7778,0.018447,-0.45345
7.8078,0.020347,-0.43791
7.8378,0.022203,-0.42097
7.8679,0.02401,-0.40268
7.8979,0.02576,-0.3831
7.9279,0.027448,-0.3623
7.958,0.029066,-0.34033
7.988,0.030609,-0.31728
8.018,0.032071,-0.2932
8.048,0.033447,-0.26819
8.0781,0.034729,-0.24232
8.1081,0.035915,-0.21567
8.1381,0.036997,-0.18833
8.1682,0.037972,-0.16039
8.1982,0.038835,-0.13194
8.2282,0.039582,-0.10306
8.2583,0.040209,-0.073849
8.2883,0.040712,-0.044404
8.3183,0.041089,-0.014817
8.3483,0.041337,0.014817
8.3784,0.041453,0.044404
8.4084,0.041435,0.073849
8.4384,0.041282,0.10306
8.4685,0.040992,0.13194
8.4985,0.040566,0.16039
8.5285,0.040002,0.18833
8.5586,0.0393,0.21567
8.5886,0.038463,0.24232
8.6186,0.03749,0.26819
8.6486,0.036383,0.2932
8.6787,0.035143,0.31728
8.7087,0.033775,0.34033
8.7387,0.03228,0.3623
8.7688,0.030661,0.3831
8.7988,0.028924,0.40268
8.8288,0.02707,0.42097
8.8589,0.025107,0.43791
8.8889,0.023037,0.45345
8.9189,0.020868,0.46753
8.9489,0.018604,0.48012
8.979,0.016253,0.49117
9.009,0.01382,0.50065
9.039,0.011312,0.50852
9.0691,0.0087378,0.51476
9.0991,0.0061036,0.51936
9.1291,0.0034177,0.52229
9.1592,0.00068821,0.52355
9.1892,-0.0020765,0.52313
9.2192,-0.0048679,0.52103
9.2492,-0.0076771,0.51727
9.2793,-0.010495,0.51185
9.3093,-0.013313,0.50479
9.3393,-0.016122,0.49611
9.3694,-0.018912,0.48584
9.3994,-0.021674,0.47402
9.4294,-0.024399,0.46068
9.4595,-0.027077,0.44586
9.4895,-0.0297,0.42961
9.5195,-0.032257,0.41199
9.5495,-0.03474,0.39305
9.5796,-0.03714,0.37285
9.6096,-0.039448,0.35146
9.6396,-0.041655,0.32894
9.6697,-0.043754,0.30536
9.6997,-0.045734,0.28081
9.7297,-0.04759,0.25536
9.7598,-0.049313,0.22909
9.7898,-0.050897,0.20208
9.8198,-0.052333,0.17443
9.8498,-0.053616,0.14622
9.8799,-0.054741,0.11754
9.9099,-0.0557,0.088489
9.9399,-0.056489,0.05915
9.97,-0.057104,0.029623
10,-0.05754,4.4886e-16
10.03,-0.057794,-0.029623
10.06,-0.057863,-0.05915
10.09,-0.057744,-0.088489
10.12,-0.057435,-0.11754
10.15,-0.056935,-0.14622
10.18,-0.056244,-0.17443
10.21,-0.055361,-0.20208
10.24,-0.054287,-0.22909
10.27,-0.053024,-0.25536
10.3,-0.051572,-0.28081
10.33,-0.049934,-0.30536
10.36,-0.048114,-0.32894
10.39,-0.046115,-0.35146
10.42,-0.043942,-0.37285
10.45,-0.041599,-0.39305
10.48,-0.039093,-0.41199
10.511,-0.036428,-0.42961
10.541,-0.033613,-0.44586
10.571,-0.030654,-0.46068
10.601,-0.02756,-0.47402
10.631,-0.024338,-0.48584
10.661,-0.020998,-0.49611
10.691,-0.01755,-0.50479
10.721,-0.014002,-0.51185
10.751,-0.010366,-0.51727
10.781,-0.0066523,-0.52103
10.811,-0.002872,-0.52313
10.841,0.00096336,-0.52355
10.871,0.0048419,-0.52229
10.901,0.0087516,-0.51936
10.931,0.01268,-0.51476
10.961,0.016615,-0.50852
10.991,0.020542,-0.50065
11.021,0.024451,-0.49117
11.051,0.028327,-0.48012
11.081,0.032158,-0.46753
11.111,0.03593,-0.45345
11.141,0.03963,-0.43791
11.171,0.043246,-0.42097
11.201,0.046765,-0.40268
11.231,0.050174,-0.3831
11.261,0.053461,-0.3623
11.291,0.056613,-0.34033
11.321,0.059619,-0.31728
11.351,0.062466,-0.2932
11.381,0.065145,-0.26819
11.411,0.067644,-0.24232
11.441,0.069952,-0.21567
11.471,0.072061,-0.18833
11.502,0.07396,-0.16039
11.532,0.075641,-0.13194
11.562,0.077095,-0.10306
11.592,0.078316,-0.073849
11.622,0.079297,-0.044404
11.652,0.080031,-0.014817
11.682,0.080513,0.014817
11.712,0.080739,0.044404
11.742,0.080704,0.073849
11.772,0.080406,0.10306
11.802,0.079842,0.13194
11.832,0.079011,0.16039
11.862,0.077912,0.18833
11.892,0.076547,0.21567
11.922,0.074915,0.24232
11.952,0.07302,0.26819
11.982,0.070863,0.2932
12.012,0.06845,0.31728
12.042,0.065785,0.34033
12.072,0.062872,0.3623
12.102,0.05972,0.3831
12.132,0.056335,0.40268
12.162,0.052726,0.42097
12.192,0.048901,0.43791
12.222,0.044871,0.45345
12.252,0.040645,0.46753
12.282,0.036236,0.48012
12.312,0.031656,0.49117
12.342,0.026917,0.50065
12.372,0.022033,0.50852
12.402,0.017019,0.51476
12.432,0.011888,0.51936
12.462,0.0066568,0.52229
12.492,0.0013404,0.52355
12.523,-0.0040445,0.52313
12.553,-0.0094813,0.52103
12.583,-0.014953,0.51727
12.613,-0.020442,0.51185
12.643,-0.025931,0.50479
12.673,-0.031401,0.49611
12.703,-0.036836,0.48584
12.733,-0.042216,0.47402
12.763,-0.047523,0.46068
12.793,-0.05274,0.44586
12.823,-0.057847,0.42961
12.853,-0.062828,0.41199
12.883,-0.067665,0.39305
12.913,-0.072339,0.37285
12.943,-0.076835,0.35146
12.973,-0.081134,0.32894
13.003,-0.08522,0.30536
13.033,-0.089078,0.28081
13.063,-0.092693,0.25536
13.093,-0.096049,0.22909
13.123,-0.099133,0.20208
13.153,-0.10193,0.17443
13.183,-0.10443,0.14622
13.213,-0.10662,0.11754
13.243,-0.10849,0.088489
13.273,-0.11003,0.05915
13.303,-0.11122,0.029623
13.333,-0.11207,5.771e-16
13.363,-0.11257,-0.029623
13.393,-0.1127,-0.05915
13.423,-0.11247,-0.088489
13.453,-0.11187,-0.11754
13.483,-0.11089,-0.14622
13.514,-0.10955,-0.17443
13.544,-0.10783,-0.20208
13.574,-0.10574,-0.22909
13.604,-0.10328,-0.25536
13.634,-0.10045,-0.28081
13.664,-0.097258,-0.30536
13.694,-0.093713,-0.32894
13.724,-0.08982,-0.35146
13.754,-0.085587,-0.37285
13.784,-0.081024,-0.39305
13.814,-0.076142,-0.41199
13.844,-0.070953,-0.42961
13.874,-0.065469,-0.44586
13.904,-0.059706,-0.46068
13.934,-0.053679,-0.47402
13.964,-0.047404,-0.48584
13.994,-0.040899,-0.49611
14.024,-0.034182,-0.50479
14.054,-0.027272,-0.51185
14.084,-0.02019,-0.51727
14.114,-0.012957,-0.52103
14.144,-0.0055939,-0.52313
14.174,0.0018764,-0.52355
14.204,0.0094308,-0.52229
14.234,0.017046,-0.51936
14.264,0.024697,-0.51476
14.294,0.032361,-0.50852
14.324,0.040011,-0.50065
14.354,0.047624,-0.49117
14.384,0.055173,-0.48012
14.414,0.062634,-0.46753
14.444,0.069981,-0.45345
14.474,0.077189,-0.43791
14.505,0.084232,-0.42097
14.535,0.091086,-0.40268
14.565,0.097726,-0.3831
14.595,0.10413,-0.3623
14.625,0.11027,-0.34033
14.655,0.11612,-0.31728
14.685,0.12167,-0.2932
14.715,0.12689,-0.26819
14.745,0.13175,-0.24232
14.775,0.13625,-0.21567
14.805,0.14035,-0.18833
14.835,0.14405,-0.16039
14.865,0.14733,-0.13194
14.895,0.15016,-0.10306
14.925,0.15254,-0.073849
14.955,0.15445,-0.044404
14.985,0.15588,-0.014817
15.015,0.15682,0.014817
15.045,0.15726,0.044404
15.075,0.15719,0.073849
15.105,0.15661,0.10306
15.135,0.15551,0.13194
15.165,0.15389,0.16039
15.195,0.15175,0.18833
15.225,0.14909,0.21567
15.255,0.14591,0.24232
15.285,0.14222,0.26819
15.315,0.13802,0.2932
15.345,0.13332,0.31728
15.375,0.12813,0.34033
15.405,0.12246,0.3623
15.435,0.11632,0.3831
15.465,0.10973,0.40268
15.495,0.1027,0.42097
15.526,0.095246,0.43791
15.556,0.087396,0.45345
15.586,0.079166,0.46753
15.616,0.070579,0.48012
15.646,0.061657,0.49117
15.676,0.052428,0.50065
15.706,0.042915,0.50852
15.736,0.033148,0.51476
15.766,0.023155,0.51936
15.796,0.012966,0.52229
15.826,0.0026108,0.52355
15.856,-0.0078776,0.52313
15.886,-0.018467,0.52103
15.916,-0.029124,0.51727
15.946,-0.039815,0.51185
15.976,-0.050506,0.50479
16.006,-0.061161,0.49611
16.036,-0.071746,0.48584
16.066,-0.082225,0.47402
16.096,-0.092562,0.46068
16.126,-0.10272,0.44586
16.156,-0.11267,0.42961
16.186,-0.12237,0.41199
16.216,-0.13179,0.39305
16.246,-0.1409,0.37285
16.276,-0.14965,0.35146
16.306,-0.15803,0.32894
16.336,-0.16599,0.30536
16.366,-0.1735,0.28081
16.396,-0.18054,0.25536
16.426,-0.18708,0.22909
16.456,-0.19308,0.20208
16.486,-0.19853,0.17443
16.517,-0.2034,0.14622
16.547,-0.20767,0.11754
16.577,-0.21131,0.088489
16.607,-0.2143,0.05915
16.637,-0.21663,0.029623
16.667,-0.21829,-1.1549e-15
16.697,-0.21925,-0.029623
16.727,-0.21951,-0.05915
16.757,-0.21906,-0.088489
16.787,-0.21789,-0.11754
16.817,-0.21599,-0.14622
16.847,-0.21337,-0.17443
16.877,-0.21002,-0.20208
16.907,-0.20595,-0.22909
16.937,-0.20115,-0.25536
16.967,-0.19565,-0.28081
16.997,-0.18943,-0.30536
17.027,-0.18253,-0.32894
17.057,-0.17495,-0.35146
17.087,-0.1667,-0.37285
17.117,-0.15781,-0.39305
17.147,-0.1483,-0.41199
17.177,-0.1382,-0.42961
17.207,-0.12752,-0.44586
17.237,-0.11629,-0.46068
17.267,-0.10455,-0.47402
17.297,-0.092331,-0.48584
17.327,-0.079661,-0.49611
17.357,-0.066578,-0.50479
17.387,-0.05312,-0.51185
17.417,-0.039326,-0.51727
17.447,-0.025237,-0.52103
17.477,-0.010895,-0.52313
17.508,0.0036547,-0.52355
17.538,0.018369,-0.52229
17.568,0.033201,-0.51936
17.598,0.048104,-0.51476
17.628,0.06303,-0.50852
17.658,0.077931,-0.50065
17.688,0.092759,-0.49117
17.718,0.10746,-0.48012
17.748,0.12199,-0.46753
17.778,0.1363,-0.45345
17.808,0.15034,-0.43791
17.838,0.16406,-0.42097
17.868,0.17741,-0.40268
17.898,0.19034,-0.3831
17.928,0.20281,-0.3623
17.958,0.21477,-0.34033
17.988,0.22617,-0.31728
18.018,0.23698,-0.2932
18.048,0.24714,-0.26819
18.078,0.25662,-0.24232
18.108,0.26538,-0.21567
18.138,0.27337,-0.18833
18.168,0.28058,-0.16039
18.198,0.28696,-0.13194
18.228,0.29247,-0.10306
18.258,0.29711,-0.073849
18.288,0.30083,-0.044404
18.318,0.30361,-0.014817
18.348,0.30544,0.014817
18.378,0.3063,0.044404
18.408,0.30616,0.073849
18.438,0.30503,0.10306
18.468,0.30289,0.13194
18.498,0.29974,0.16039
18.529,0.29557,0.18833
18.559,0.29039,0.21567
18.589,0.2842,0.24232
18.619,0.27701,0.26819
18.649,0.26883,0.2932
18.679,0.25968,0.31728
18.709,0.24956,0.34033
18.739,0.23852,0.3623
18.769,0.22656,0.3831
18.799,0.21372,0.40268
18.829,0.20002,0.42097
18.859,0.18551,0.43791
18.889,0.17022,0.45345
18.919,0.15419,0.46753
18.949,0.13747,0.48012
18.979,0.12009,0.49117
19.009,0.10211,0.50065
19.039,0.083588,0.50852
19.069,0.064564,0.51476
19.099,0.0451,0.51936
19.129,0.025254,0.52229
19.159,0.0050852,0.52355
19.189,-0.015343,0.52313
19.219,-0.035969,0.52103
19.249,-0.056726,0.51727
19.279,-0.07755,0.51185
19.309,-0.098372,0.50479
19.339,-0.11913,0.49611
19.369,-0.13974,0.48584
19.399,-0.16015,0.47402
19.429,-0.18029,0.46068
19.459,-0.20008,0.44586
19.489,-0.21945,0.42961
19.52,-0.23835,0.41199
19.55,-0.2567,0.39305
19.58,-0.27443,0.37285
19.61,-0.29148,0.35146
19.64,-0.30779,0.32894
19.67,-0.3233,0.30536
19.7,-0.33793,0.28081
19.73,-0.35165,0.25536
19.76,-0.36438,0.22909
19.79,-0.37608,0.20208
19.82,-0.38669,0.17443
19.85,-0.39618,0.14622
19.88,-0.40448,0.11754
19.91,-0.41157,0.088489
19.94,-0.4174,0.05915
19.97,-0.42195,0.029623
20,-0.42517,-1.0266e-15
20.03,-0.42704,-0.029623
20.06,-0.42755,-0.05915
20.09,-0.42667,-0.088489
20.12,-0.42439,-0.11754
20.15,-0.4207,-0.14622
20.18,-0.41559,-0.17443
20.21,-0.40907,-0.20208
20.24,-0.40113,-0.22909
20.27,-0.39179,-0.25536
20.3,-0.38107,-0.28081
20.33,-0.36897,-0.30536
20.36,-0.35552,-0.32894
20.39,-0.34075,-0.35146
20.42,-0.32469,-0.37285
20.45,-0.30738,-0.39305
20.48,-0.28886,-0.41199
20.511,-0.26917,-0.42961
20.541,-0.24837,-0.44586
20.571,-0.22651,-0.46068
20.601,-0.20364,-0.47402
20.631,-0.17984,-0.48584
20.661,-0.15516,-0.49611
20.691,-0.12968,-0.50479
20.721,-0.10346,-0.51185
20.751,-0.076596,-0.51727
20.781,-0.049154,-0.52103
20.811,-0.021221,-0.52313
20.841,0.0071183,-0.52355
20.871,0.035777,-0.52229
20.901,0.064666,-0.51936
20.931,0.093693,-0.51476
20.961,0.12277,-0.50852
20.991,0.15179,-0.50065
21.021,0.18067,-0.49117
21.051,0.20931,-0.48012
21.081,0.23761,-0.46753
21.111,0.26549,-0.45345
21.141,0.29283,-0.43791
21.171,0.31955,-0.42097
21.201,0.34555,-0.40268
21.231,0.37074,-0.3831
21.261,0.39502,-0.3623
21.291,0.41832,-0.34033
21.321,0.44053,-0.31728
21.351,0.46157,-0.2932
21.381,0.48136,-0.26819
21.411,0.49982,-0.24232
21.441,0.51688,-0.21567
21.471,0.53246,-0.18833
21.502,0.54649,-0.16039
21.532,0.55891,-0.13194
21.562,0.56966,-0.10306
21.592,0.57868,-0.073849
21.622,0.58593,-0.044404
21.652,0.59135,-0.014817
21.682,0.59492,0.014817
21.712,0.59658,0.044404
21.742,0.59633,0.073849
21.772,0.59412,0.10306
21.802,0.58996,0.13194
21.832,0.58382,0.16039
21.862,0.5757,0.18833
21.892,0.56561,0.21567
21.922,0.55355,0.24232
21.952,0.53955,0.26819
21.982,0.52361,0.2932
22.012,0.50578,0.31728
22.042,0.48609,0.34033
22.072,0.46457,0.3623
22.102,0.44128,0.3831
22.132,0.41626,0.40268
22.162,0.38959,0.42097
22.192,0.36133,0.43791
22.222,0.33155,0.45345
22.252,0.30033,0.46753
22.282,0.26775,0.48012
22.312,0.23391,0.49117
22.342,0.19889,0.50065
22.372,0.16281,0.50852
22.402,0.12575,0.51476
22.432,0.087842,0.51936
22.462,0.049187,0.52229
22.492,0.0099046,0.52355
22.523,-0.029885,0.52313
22.553,-0.070058,0.52103
22.583,-0.11049,0.51727
22.613,-0.15105,0.51185
22.643,-0.1916,0.50479
22.673,-0.23203,0.49611
22.703,-0.27218,0.48584
22.733,-0.31193,0.47402
22.763,-0.35115,0.46068
22.793,-0.3897,0.44586
22.823,-0.42744,0.42961
22.853,-0.46424,0.41199
22.883,-0.49998,0.39305
22.913,-0.53452,0.37285
22.943,-0.56773,0.35146
22.973,-0.5995,0.32894
23.003,-0.6297,0.30536
23.033,-0.65821,0.28081
23.063,-0.68491,0.25536
23.093,-0.70971,0.22909
23.123,-0.7325,0.20208
23.153,-0.75317,0.17443
23.183,-0.77164,0.14622
23.213,-0.78782,0.11754
23.243,-0.80163,0.088489
23.273,-0.81299,0.05915
23.303,-0.82184,0.029623
23.333,-0.82811,2.822e-15
23.363,-0.83177,-0.029623
23.393,-0.83276,-0.05915
23.423,-0.83104,-0.088489
23.453,-0.8266,-0.11754
23.483,-0.81941,-0.14622
23.514,-0.80946,-0.17443
23.544,-0.79676,-0.20208
23.574,-0.7813,-0.22909
23.604,-0.76311,-0.25536
23.634,-0.74221,-0.28081
23.664,-0.71865,-0.30536
23.694,-0.69245,-0.32894
23.724,-0.66369,-0.35146
23.754,-0.63241,-0.37285
23.784,-0.59869,-0.39305
23.814,-0.56262,-0.41199
23.844,-0.52427,-0.42961
23.874,-0.48376,-0.44586
23.904,-0.44117,-0.46068
23.934,-0.39664,-0.47402
23.964,-0.35027,-0.48584
23.994,-0.30221,-0.49611
24.024,-0.25257,-0.50479
24.054,-0.20152,-0.51185
24.084,-0.14919,-0.51727
24.114,-0.09574,-0.52103
24.144,-0.041334,-0.52313
24.174,0.013865,-0.52355
24.204,0.069685,-0.52229
24.234,0.12595,-0.51936
24.264,0.18249,-0.51476
24.294,0.23912,-0.50852
24.324,0.29565,-0.50065
24.354,0.3519,-0.49117
24.384,0.40768,-0.48012
24.414,0.46281,-0.46753
24.444,0.5171,-0.45345
24.474,0.57035,-0.43791
24.505,0.6224,-0.42097
24.535,0.67304,-0.40268
24.565,0.7221,-0.3831
24.595,0.7694,-0.3623
24.625,0.81477,-0.34033
24.655,0.85803,-0.31728
24.685,0.89901,-0.2932
24.715,0.93756,-0.26819
24.745,0.97352,-0.24232
24.775,1.0067,-0.21567
24.805,1.0371,-0.18833
24.835,1.0644,-0.16039
24.865,1.0886,-0.13194
24.895,1.1095,-0.10306
24.925,1.1271,-0.073849
24.955,1.1412,-0.044404
24.985,1.1518,-0.014817
25.015,1.1587,0.014817
25.045,1.162,0.044404
25.075,1.1615,0.073849
25.105,1.1572,0.10306
25.135,1.1491,0.13194
25.165,1.1371,0.16039
25.195,1.1213,0.18833
25.225,1.1017,0.21567
25.255,1.0782,0.24232
25.285,1.0509,0.26819
25.315,1.0199,0.2932
25.345,0.98513,0.31728
25.375,0.94677,0.34033
25.405,0.90486,0.3623
25.435,0.85949,0.3831
25.465,0.81077,0.40268
25.495,0.75883,0.42097
25.526,0.70378,0.43791
25.556,0.64577,0.45345
25.586,0.58496,0.46753
25.616,0.52151,0.48012
25.646,0.45559,0.49117
25.676,0.38739,0.50065
25.706,0.3171,0.50852
25.736,0.24493,0.51476
25.766,0.17109,0.51936
25.796,0.095804,0.52229
25.826,0.019292,0.52355
25.856,-0.058208,0.52313
25.886,-0.13645,0.52103
25.916,-0.2152,0.51727
25.946,-0.2942,0.51185
25.976,-0.37319,0.50479
26.006,-0.45192,0.49611
26.036,-0.53013,0.48584
26.066,-0.60756,0.47402
26.096,-0.68395,0.46068
26.126,-0.75902,0.44586
26.156,-0.83254,0.42961
26.186,-0.90422,0.41199
26.216,-0.97383,0.39305
26.246,-1.0411,0.37285
26.276,-1.1058,0.35146
26.306,-1.1677,0.32894
26.336,-1.2265,0.30536
26.366,-1.282,0.28081
26.396,-1.334,0.25536
26.426,-1.3823,0.22909
26.456,-1.4267,0.20208
26.486,-1.467,0.17443
26.517,-1.503,0.14622
26.547,-1.5345,0.11754
26.577,-1.5614,0.088489
26.607,-1.5835,0.05915
26.637,-1.6007,0.029623
26.667,-1.6129,-7.7012e-16
26.697,-1.6201,-0.029623
26.727,-1.622,-0.05915
26.757,-1.6187,-0.088489
26.787,-1.61,-0.11754
26.817,-1.596,-0.14622
26.847,-1.5766,-0.17443
26.877,-1.5519,-0.20208
26.907,-1.5218,-0.22909
26.937,-1.4863,-0.25536
26.967,-1.4456,-0.28081
26.997,-1.3997,-0.30536
27.027,-1.3487,-0.32894
27.057,-1.2927,-0.35146
