Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2
,,,,,,,,
0,-0.021168,-0.026307,5.877117,1,6.41E-17,-8.769222,7.318674,0.622209321
0.01001,-0.021247,-0.008658,6.098895,1,-0.026334,-8.747244,14.859126,0.69909154
0.02002,-0.021273,0.009657,6.098895,1,-0.052602,-8.702622,22.1778,0.769373985
0.03003,-0.021244,0.027972,6.098895,1,-0.078736,-8.636022,29.274696,0.837169967
0.04004,-0.02116,0.046287,6.098895,1,-0.10467,-8.54811,36.59337,0.906796605
0.05005,-0.021021,0.064602,6.209784,1,-0.13034,-8.43822,43.24671,0.971701663
0.06006,-0.020827,0.08325,6.098895,1,-0.15568,-8.30835,51.00894,1
0.07007,-0.020577,0.101565,6.209784,1,-0.18063,-8.15517,57.66228,1
0.08008,-0.020272,0.120213,5.988006,1,-0.20512,-7.98201,64.31562,1
0.09009,-0.019911,0.138195,5.988006,1,-0.22909,-7.78887,70.96896,1
0.1001,-0.019496,0.156177,5.988006,1,-0.25248,-7.57575,77.6223,1
0.11011,-0.019027,0.174159,5.877117,1,-0.27523,-7.34265,83.16675,1
0.12012,-0.018504,0.191808,5.766228,1,-0.29728,-7.0929,88.7112,1
0.13013,-0.017928,0.209124,5.54445,1,-0.31858,-6.8265,95.36454,1
0.14014,-0.0173,0.225774,5.54445,1,-0.33908,-6.54012,100.90899,1
0.15015,-0.016622,0.242424,5.322672,1,-0.35872,-6.23709,106.45344,1
0.16016,-0.015894,0.258408,5.211783,1,-0.37745,-5.91741,110.889,1
0.17017,-0.015118,0.274059,4.879116,1,-0.39522,-5.58441,115.32456,1
0.18018,-0.014295,0.288711,4.879116,1,-0.41199,-5.23809,119.76012,1
0.19019,-0.013428,0.303363,4.657338,1,-0.42772,-4.87845,124.19568,1
0.2002,-0.012517,0.317349,4.213782,1,-0.44237,-4.50549,125,1
0.21021,-0.011564,0.330003,4.213782,1,-0.4559,-4.11921,125,1
0.22022,-0.010573,0.342657,3.8256705,1,-0.46827,-3.72627,125,1
0.23023,-0.009544,0.3541455,3.6149814,1,-0.47946,-3.32334,125,1
0.24024,-0.0084805,0.3650013,3.3155811,1,-0.48944,-2.91042,125,1
0.25025,-0.0073844,0.374958,3.0494475,1,-0.49818,-2.48751,125,1
0.26026,-0.0062584,0.3841155,2.7389583,1,-0.50565,-2.0646,125,1
0.27027,-0.0051049,0.3923406,2.4284691,1,-0.51185,-1.6317,125,1
0.28028,-0.0039267,0.3996333,2.1179799,1,-0.51675,-1.19547,125,1
0.29029,-0.0027266,0.4059936,1.78753068,1,-0.52034,-0.75591,125,1
