Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2

0,-0.025855,-0.0298254364089776,0.104476962207947,0.9,9.6184e-17,-2.46703241895263,0.124377335962326,0.445463504019233
0.010025,-0.026154,-0.028778054862843,0.16666563018887,0.9,-0.024732,-2.46578553615961,0.246267125204954,0.447372439312992
0.02005,-0.026432,-0.0264837905236908,0.236316938327501,0.9,-0.049439,-2.46209476309227,0.487559156970622,0.450301683992317
0.030075,-0.026685,-0.0240399002493766,0.243779578485211,0.9,-0.074097,-2.45600997506234,0.726363642017101,0.451782268066141
0.0401,-0.026914,-0.0215960099750623,0.25124221864292,0.9,-0.098682,-2.44753117206983,0.982580954098611,0.453162608717823
0.050125,-0.027118,-0.019002493765586,0.263679952239099,0.9,-0.12317,-2.43630922693267,1.22636053258373,0.454250199389633
0.06015,-0.027295,-0.0163092269326684,0.268655045677578,0.9,-0.14753,-2.42294264339152,1.43780200371882,0.454629699809017
0.070175,-0.027445,-0.0136159600997506,0.276117685835287,0.9,-0.17175,-2.40748129675811,1.69153176908108,0.455216110246964
0.080201,-0.027568,-0.0107730673316709,0.288555419431466,0.9,-0.1958,-2.38902743142145,1.94028644100473,0.455605378794088
0.090226,-0.027661,-0.00783042394014967,0.293530512869954,0.9,-0.21965,-2.36857855361596,2.16416564573612,0.45538706866408
0.10025,-0.027725,-0.0048877805486283,0.298505606308424,0.9,-0.24329,-2.34563591022444,2.41292031765971,0.455190858224144
0.11028,-0.027759,-0.00184538653366578,0.308455793185355,0.9,-0.26668,-2.32019950124688,2.61192405519853,0.454396919985917
0.1203,-0.027762,0.00129675810473807,0.318405980062304,0.9,-0.28981,-2.29326683291771,2.83580325993005,0.453650016848397
0.13033,-0.027733,0.00453865336658341,0.32586862022003,0.9,-0.31266,-2.26334164588529,3.10943339904608,0.453159848763109
0.14035,-0.027671,0.00783042394014967,0.333331260377739,0.9,-0.33519,-2.23092269326683,3.30843713658483,0.451781413325578
0.15038,-0.027576,0.0112219451371571,0.34079390053544,0.9,-0.35739,-2.19700748129676,3.53231634131624,0.450493860140817
0.1604,-0.027446,0.0146633416458852,0.343281447254688,0.9,-0.37924,-2.16009975062344,3.75619554604776,0.448982254733644
0.17043,-0.027282,0.0181047381546136,0.348256540693158,0.9,-0.4007,-2.1216957605985,3.93032381639424,0.446916868672052
0.18045,-0.027083,0.0216458852867831,0.358206727570098,0.9,-0.42178,-2.08129675810474,4.15420302112537,0.445318151622336
0.19048,-0.026848,0.025286783042394,0.365669367727816,0.9,-0.44243,-2.03840399002494,4.37808222585676,0.44359262758274
0.2005,-0.026576,0.0289775561097258,0.370644461166286,0.9,-0.46265,-1.99351620947631,4.57708596339577,0.441512626450398
0.21053,-0.026267,0.0327182044887781,0.375619554604756,0.9,-0.4824,-1.94663341645885,4.75121423374225,0.439143598898239
0.22055,-0.02592,0.0365087281795511,0.380594648043226,0.9,-0.50168,-1.89825436408978,4.95021797128139,0.436981816775433
0.23058,-0.025535,0.0403491271820448,0.385569741481704,0.9,-0.52046,-1.84738154613466,5.14922170882039,0.43480539222559
0.2406,-0.025111,0.0442394014962593,0.390544834920192,0.9,-0.53872,-1.79501246882793,5.29847451197435,0.432149150537934
0.25063,-0.024648,0.0481795511221946,0.395519928358653,0.9,-0.55645,-1.74114713216958,5.47260278232096,0.429752605308495
0.26065,-0.024145,0.0521695760598503,0.398007475077884,0.9,-0.57363,-1.68528678304239,5.67160651985982,0.427590759630861
0.27068,-0.023602,0.0561596009975062,0.398007475077901,0.9,-0.59024,-1.62743142144639,5.84573479020644,0.425198518390112
0.2807,-0.023019,0.0601496259351622,0.402982568516371,0.9,-0.60626,-1.56807980049875,5.97011212616854,0.422478520524509
0.29073,-0.022396,0.0642394014962594,0.410445208674072,0.9,-0.62168,-1.50773067331671,6.11936492932262,0.420126207849463
0.30075,-0.021731,0.0683790523690773,0.410445208674071,0.9,-0.63649,-1.44538653366584,6.29349319966924,0.417988324843241
0.31078,-0.021025,0.0724688279301745,0.410445208674072,0.9,-0.65066,-1.38154613466334,6.41787053563107,0.415485592181336
0.3208,-0.020278,0.0766084788029925,0.415420302112551,0.9,-0.66419,-1.31670822942643,6.54224787159262,0.413193995136277
0.33083,-0.019489,0.0807980049875312,0.41542030211255,0.9,-0.67706,-1.25037406483791,6.69150067474698,0.411204745225537
0.34085,-0.018658,0.0849376558603491,0.41044520867408,0.9,-0.68926,-1.18254364089776,6.81587801070908,0.409048190663371
0.35088,-0.017786,0.0890274314214465,0.412932755393311,0.9,-0.70077,-1.11371571072319,6.89050441228612,0.40670255526844
0.3609,-0.016873,0.093216957605985,0.417907848831781,0.9,-0.71159,-1.04438902743142,6.99000628105514,0.404817438448868
0.37093,-0.015917,0.0974064837905237,0.412932755393315,0.9,-0.72171,-0.973566084788035,7.13925908420949,0.403442211494887
0.38095,-0.01492,0.101496259351621,0.410445208674076,0.9,-0.73111,-0.901246882793019,7.23876095297934,0.40182752056899
0.39098,-0.013882,0.105635910224439,0.412932755393311,0.9,-0.73978,-0.828428927680799,7.28851188736385,0.400022635730916
0.401,-0.012802,0.109775561097257,0.407957661954837,0.9,-0.74772,-0.755112219451374,7.36313828894118,0.398556481654393
0.41103,-0.011681,0.113815461346633,0.40397758720406,0.9,-0.75492,-0.680798004987528,7.46264015771075,0.39757458080501
0.42105,-0.01052,0.117875311720698,0.403728832532137,0.9,-0.76137,-0.605486284289273,7.53726655928751,0.396645134294434
0.43108,-0.0093176,0.121910224438903,0.39775872040597,0.9,-0.76706,-0.529675810473814,7.56214202647977,0.395382255556407
0.4411,-0.0080757,0.125850374064838,0.391788608279798,0.9,-0.77199,-0.453865336658354,7.58701749367202,0.394364043392463
0.45113,-0.0067943,0.129765586034913,0.388057288200942,0.9,-0.77616,-0.37755610972569,7.66164389524934,0.394111907539465
0.46115,-0.0054739,0.133630922693267,0.382584685418625,0.9,-0.77956,-0.300249376558605,7.7113948296344,0.393842910501612
0.47118,-0.004115,0.137436408977556,0.376117063948606,0.9,-0.78218,-0.22294264339152,7.71139482963413,0.393332158211851
0.4812,-0.0027183,0.141172069825436,0.369251435003513,0.9,-0.78403,-0.145635910224441,7.73627029682638,0.393311188141199
0.49123,-0.0012845,0.144839900249377,0.362186802320882,0.9,-0.7851,-0.067830423940151,7.73627029682666,0.393303452529749
0.50125,0.00018574,0.14843391521197,0.354027649081783,0.9,-0.78539,0.00947630922693384,7.73627029682666,0.393535612586838
0.51128,0.0016916,0.151938154613466,0.345271484630072,0.9,-0.78491,0.0872817955112234,7.76114576401891,0.394252707149154
0.5213,0.0032321,0.155356608478803,0.336167063637666,0.9,-0.78364,0.165087281795513,7.73627029682638,0.394738630333239
0.53133,0.0048065,0.158678304239402,0.326117374891947,0.9,-0.7816,0.242394014962592,7.71139482963385,0.395458033195752
0.54135,0.0064136,0.161895261845387,0.315918433343073,0.9,-0.77878,0.319700748129672,7.68651936244187,0.396423462531873
0.55138,0.0080525,0.16501246882793,0.304724473106508,0.9,-0.77519,0.396508728179552,7.63676842805736,0.397372958138768
0.5614,0.0097221,0.168004987531172,0.292037984838408,0.9,-0.77083,0.472817955112222,7.61189296086455,0.398776954967148
0.57143,0.011421,0.17086783042394,0.282336552633378,0.9,-0.76571,0.549127182044886,7.56214202647976,0.400215947629953
0.58145,0.013148,0.173665835411471,0.268903800349495,0.9,-0.75982,0.624438902743141,7.487515624903,0.401579264285259
0.59148,0.014903,0.176259351620948,0.251242218642919,0.9,-0.75319,0.699251870324191,7.43776469051821,0.403326487743834
