Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2

0,-0.025855,-0.0195511221945139,1.16417186460284,0.9,0,-0,0,0.463872684310396
0.010025,-0.026051,-0.00788029925187042,1.76118307721968,0.9,-0,-0,0,0.47492200687433
0.02005,-0.026013,0.0157605985037407,2.37809466359041,0.9,-0,0,0,0.486342403354401
0.030075,-0.025735,0.0398004987531172,2.41043277094048,0.9,-0,0,0,0.48694421254782
0.0401,-0.025215,0.0640897755610973,2.4253580512559,0.9,-0,0,0,0.487226362640439
0.050125,-0.02445,0.088428927680798,2.41292031765971,0.9,-0,0,0,0.487004526212662
0.06015,-0.023442,0.112468827930175,2.37560711687117,0.9,-0,0,0,0.486324482024869
0.070175,-0.022195,0.136059850374065,2.32088108904795,0.9,-0,0,0,0.485324010405048
0.080201,-0.020714,0.159002493765586,2.24376714075161,0.9,-0,0,0,0.483910573563787
0.090226,-0.019007,0.181047381546135,2.14426527198214,0.9,-0,0,0,0.482083644294091
0.10025,-0.017084,0.201995012468828,2.02237548273953,0.9,-0,0,0,0.479842634995998
0.11028,-0.014957,0.221596009975062,1.87561022630456,0.9,-0,0,0,0.477140866735995
0.1203,-0.012641,0.239600997506234,1.70844708677185,0.9,-0,0,0,0.474060566497035
0.13033,-0.010153,0.255850374064838,1.52486613889217,0.9,-0,0,0,0.470674754068019
0.14035,-0.0075112,0.270174563591022,1.3223798359463,0.9,-0,0,0,0.466936752727821
0.15038,-0.004736,0.282364089775561,1.10123693260614,0.9,-0,0,0,0.462850585253419
0.1604,-0.0018498,0.292254364089776,0.864919994278641,0.9,-0,0,0,0.458480209461222
0.17043,0.0011237,0.299705735660848,0.614921548995344,0.9,-0,0,0,0.453852840900448
0.18045,0.0041593,0.304583541147132,0.352236615443932,0.9,-0,0,0,0.448986600796256
0.19048,0.0072306,0.306768079800499,0.0833328150944296,0.9,-0,0,0,0.444001048942467
0.2005,0.01031,0.306254364089776,-0.193282380084694,0.9,-0,0,0,0.438868537011687
0.21053,0.013371,0.302892768079801,-0.481091535500399,0.9,-0,0,0,0.433524721431053
0.22055,0.016383,0.296608478802993,-0.768651936244187,0.9,-0,0,0,0.42818172094145
0.23058,0.019318,0.287481296758105,-1.05223226223717,0.9,-0,0,0,0.42290904343422
0.2406,0.022147,0.275511221945137,-1.33332504151093,0.9,-0,0,0,0.417679644460745
0.25063,0.024842,0.260748129675811,-1.61193027406546,0.9,-0,0,0,0.412494230111403
0.26065,0.027375,0.243192019950125,-1.88556041318152,0.9,-0,0,0,0.407399667329756
0.27068,0.029718,0.222942643391521,-2.14177772526291,0.9,-0,0,0,0.402627110220816
0.2807,0.031845,0.200249376558603,-2.38555730374811,0.9,-0,0,0,0.398085419627023
0.29073,0.033733,0.175112219451372,-2.61938669535637,0.9,-0,0,0,0.393729500371244
0.30075,0.035356,0.147730673316708,-2.82834061977226,0.9,-0,0,0,0.389836647335041
0.31078,0.036695,0.118403990024938,-3.01739417043426,0.9,-0,0,0,0.386315643218282
0.3208,0.03773,0.0872319201995013,-3.1890348940616,0.9,-0,0,0,0.383121278192088
0.33083,0.038444,0.0544638403990026,-3.3308250570581,0.9,-0,0,0,0.380484499917547
0.34085,0.038822,0.0204488778054863,-3.44276465942377,0.9,0,0,0,0.378405870064937
0.35088,0.038854,-0.0145635910224439,-3.53231634131628,0.9,0,0,0,0.376747584335024
0.3609,0.03853,-0.0503740648379051,-3.59201746257797,0.9,0,0,0,0.375647972540806
0.37093,0.037844,-0.0865835411471323,-3.61191783633189,0.9,0,0,0,0.375291175023828
0.38095,0.036794,-0.122793017456359,-3.60196764945491,0.9,0,0,0,0.375492702048012
0.39098,0.035382,-0.158802992518703,-3.56465444866634,0.9,0,0,0,0.376205967083541
0.401,0.03361,-0.194264339152119,-3.49002804708926,0.9,0,0,0,0.377614455173699
0.41103,0.031487,-0.228778054862843,-3.38057599144286,0.9,0,0,0,0.379671146380782
0.42105,0.029023,-0.262044887780549,-3.23878582844634,0.9,0,0,0,0.382328875337851
0.43108,0.026233,-0.293715710723192,-3.06465755809976,0.9,0,0,0,0.385586352990158
0.4411,0.023134,-0.323491271820449,-2.85570363368386,0.9,0,0,0,0.389488246485437
0.45113,0.019747,-0.350972568578554,-2.61192405519867,0.9,0,0,0,0.394033101392671
0.46115,0.016097,-0.375860349127182,-2.3455078015684,0.9,0,0,0,0.398993808614021
0.47118,0.012211,-0.398,-2.05322106205807,0.9,0,0,0,0.404428810695966
0.4812,0.0081171,-0.417027431421446,-1.72740219277244,0.9,0,0,0,0.410478617808966
0.49123,0.0038496,-0.432634413965087,-1.37909590114489,0.9,0,0,0,0.416937587655586
0.50125,-0.00055722,-0.444678304239402,-1.01233201286061,0.9,0,0,0,0.423730147251764
0.51128,-0.0050662,-0.452931670822943,-0.62686177324768,0.9,0,0,0,0.430860169994552
