Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2
,,,,,,,,
0,0,-0.708819048,0,1,0,-0.708819048,0,0.44247
0.025125628,-0.010685714,-0.708819048,0,1,-0.010685714,-0.708819048,0,0.44232169
0.050251256,-0.021371429,-0.708819048,0,1,-0.021371429,-0.708819048,0,0.441971347
0.075376884,-0.032057143,-0.708819048,-2.95E-14,1,-0.032057143,-0.708819048,-2.95E-14,0.441419114
0.100502513,-0.042742857,-0.708819048,5.89E-14,1,-0.042742857,-0.708819048,5.89E-14,0.440665227
0.125628141,-0.053428571,-0.708819048,-2.95E-14,1,-0.053428571,-0.708819048,-2.95E-14,0.439710015
0.150753769,-0.064114286,-0.708819048,0,1,-0.064114286,-0.708819048,0,0.438553897
0.175879397,-0.0748,-0.708819048,0,1,-0.0748,-0.708819048,0,0.437197385
0.201005025,-0.085485714,-0.708819048,-5.89E-14,1,-0.085485714,-0.708819048,-5.89E-14,0.435641084
0.226130653,-0.096171429,-0.708819048,5.89E-14,1,-0.096171429,-0.708819048,5.89E-14,0.433885686
0.251256281,-0.106857143,-0.708819048,5.89E-14,1,-0.106857143,-0.708819048,5.89E-14,0.431931979
0.27638191,-0.117542857,-0.708819048,0,1,-0.117542857,-0.708819048,0,0.429780837
0.301507538,-0.128228571,-0.708819048,-1.18E-13,1,-0.128228571,-0.708819048,-1.18E-13,0.427433229
0.326633166,-0.138914286,-0.708819048,0,1,-0.138914286,-0.708819048,0,0.424890209
0.351758794,-0.1496,-0.708819048,1.18E-13,1,-0.1496,-0.708819048,1.18E-13,0.422152923
0.376884422,-0.160285714,-0.708819048,-1.18E-13,1,-0.160285714,-0.708819048,-1.18E-13,0.419222605
0.40201005,-0.170971429,-0.708819048,1.18E-13,1,-0.170971429,-0.708819048,1.18E-13,0.416100578
0.427135678,-0.181657143,-0.708819048,-1.18E-13,1,-0.181657143,-0.708819048,-1.18E-13,0.412788251
0.452261307,-0.192342857,-0.708819048,0,1,-0.192342857,-0.708819048,0,0.409287122
0.477386935,-0.203028571,-0.708819048,1.18E-13,1,-0.203028571,-0.708819048,1.18E-13,0.405598773
0.502512563,-0.213714286,-0.708819048,-1.18E-13,1,-0.213714286,-0.708819048,-1.18E-13,0.401724873
0.527638191,-0.2244,-0.708819048,1.18E-13,1,-0.2244,-0.708819048,1.18E-13,0.397667176
0.552763819,-0.235085714,-0.708819048,0,1,-0.235085714,-0.708819048,0,0.39342752
0.577889447,-0.245771429,-0.708819048,-1.18E-13,1,-0.245771429,-0.708819048,-1.18E-13,0.389007823
0.603015075,-0.256457143,-0.708819048,2.43E-13,1,-0.256457143,-0.708819048,2.43E-13,0.38441009
0.628140704,-0.267142857,-0.708819048,-2.43E-13,1,-0.267142857,-0.708819048,-2.43E-13,0.379636405
0.653266332,-0.277828571,-0.708819048,0,1,-0.277828571,-0.708819048,0,0.374688932
0.67839196,-0.288514286,-0.708819048,0,1,-0.288514286,-0.708819048,0,0.369569916
0.703517588,-0.2992,-0.708819048,0,1,-0.2992,-0.708819048,0,0.364281678
0.728643216,-0.309885714,-0.708819048,0,1,-0.309885714,-0.708819048,0,0.358826618
0.753768844,-0.320571429,-0.708819048,2.43E-13,1,-0.320571429,-0.708819048,2.43E-13,0.353207213
0.778894472,-0.331257143,-0.708819048,0,1,-0.331257143,-0.708819048,0,0.347426014
0.804020101,-0.341942857,-0.708819048,-4.86E-13,1,-0.341942857,-0.708819048,-4.86E-13,0.341485645
0.829145729,-0.352628571,-0.708819048,4.86E-13,1,-0.352628571,-0.708819048,4.86E-13,0.335388805
0.854271357,-0.363314286,-0.708819048,-2.43E-13,1,-0.363314286,-0.708819048,-2.43E-13,0.329138262
0.879396985,-0.374,-0.708819048,2.43E-13,1,-0.374,-0.708819048,2.43E-13,0.322736857
0.904522613,-0.384685714,-0.708819048,-4.86E-13,1,-0.384685714,-0.708819048,-4.86E-13,0.316187497
0.929648241,-0.395371429,-0.708819048,4.86E-13,1,-0.395371429,-0.708819048,4.86E-13,0.309493159
0.954773869,-0.406057143,-0.708819048,-4.86E-13,1,-0.406057143,-0.708819048,-4.86E-13,0.302656887
0.979899497,-0.416742857,-0.708819048,4.86E-13,1,-0.416742857,-0.708819048,4.86E-13,0.295681785
1.005025126,-0.427428571,-0.708819048,-2.43E-13,1,-0.427428571,-0.708819048,-2.43E-13,0.288571027
1.030150754,-0.438114286,-0.708819048,2.43E-13,1,-0.438114286,-0.708819048,2.43E-13,0.281327844
1.055276382,-0.4488,-0.708819048,-4.86E-13,1,-0.4488,-0.708819048,-4.86E-13,0.27395553
1.08040201,-0.459485714,-0.708819048,4.86E-13,1,-0.459485714,-0.708819048,4.86E-13,0.266457438
1.105527638,-0.470171429,-0.708819048,-2.43E-13,1,-0.470171429,-0.708819048,-2.43E-13,0.258836977
1.130653266,-0.480857143,-0.708819048,2.43E-13,1,-0.480857143,-0.708819048,2.43E-13,0.251097614
1.155778894,-0.491542857,-0.708819048,-2.43E-13,1,-0.491542857,-0.708819048,-2.43E-13,0.243242868
1.180904523,-0.502228571,-0.708819048,0,1,-0.502228571,-0.708819048,0,0.235276313
1.206030151,-0.512914286,-0.708819048,116.1000746,1,-0.512914286,-0.708819048,70.33891905,0.2
1.231155779,-0.5236,1.041433333,70.56341451,1,-0.5236,0.351566667,70.24014104,0.2
1.256281407,-0.5079,2.105203401,0,1,-0.5183,1.410463265,0,0.209901329
1.281407035,-0.476163265,2.105203401,0,1,-0.497036735,1.410463265,2.36E-13,0.230353505
1.306532663,-0.444426531,2.105203401,0,1,-0.475773469,1.410463265,-2.36E-13,0.250114932
1.331658291,-0.412689796,2.105203401,-2.65E-13,1,-0.454510204,1.410463265,0,0.269131839
1.35678392,-0.380953061,2.105203401,5.01E-13,1,-0.433246939,1.410463265,2.36E-13,0.287352569
1.381909548,-0.349216327,2.105203401,-5.01E-13,1,-0.411983673,1.410463265,-2.36E-13,0.304727717
1.407035176,-0.317479592,2.105203401,2.65E-13,1,-0.390720408,1.410463265,0,0.32121027
1.432160804,-0.285742857,2.105203401,0,1,-0.369457143,1.410463265,0,0.336755739
1.457286432,-0.254006122,2.105203401,0,1,-0.348193878,1.410463265,0,0.351322283
1.48241206,-0.222269388,2.105203401,-2.65E-13,1,-0.326930612,1.410463265,0,0.364870824
1.507537688,-0.190532653,2.105203401,5.01E-13,1,-0.305667347,1.410463265,2.36E-13,0.377365158
1.532663317,-0.158795918,2.105203401,-2.36E-13,1,-0.284404082,1.410463265,-2.36E-13,0.388772054
1.557788945,-0.127059184,2.105203401,0,1,-0.263140816,1.410463265,0,0.399061348
1.582914573,-0.095322449,2.105203401,0,1,-0.241877551,1.410463265,2.36E-13,0.408206027
1.608040201,-0.063585714,2.105203401,-2.65E-13,1,-0.220614286,1.410463265,-2.36E-13,0.416182302
1.633165829,-0.03184898,2.105203401,5.01E-13,1,-0.19935102,1.410463265,0,0.422969675
1.658291457,-0.000112245,2.105203401,-5.01E-13,1,-0.178087755,1.410463265,0,0.428550998
1.683417085,0.03162449,2.105203401,0,1,-0.15682449,1.410463265,2.36E-13,0.432912516
1.708542714,0.063361224,2.105203401,5.01E-13,1,-0.135561224,1.410463265,-2.36E-13,0.436043908
1.733668342,0.095097959,2.105203401,0,1,-0.114297959,1.410463265,-2.50E-13,0.437938314
1.75879397,0.126834694,2.105203401,-9.72E-13,1,-0.093034694,1.410463265,4.86E-13,0.438592354
1.783919598,0.158571429,2.105203401,9.72E-13,1,-0.071771429,1.410463265,0,0.438006135
1.809045226,0.190308163,2.105203401,0,1,-0.050508163,1.410463265,-2.36E-13,0.436183252
1.834170854,0.222044898,2.105203401,-5.01E-13,1,-0.029244898,1.410463265,0,0.433130775
1.859296482,0.253781633,2.105203401,5.01E-13,1,-0.007981633,1.410463265,0,0.428859231
1.884422111,0.285518367,2.105203401,-5.01E-13,1,0.013281633,1.410463265,4.86E-13,0.423382569
1.909547739,0.317255102,2.105203401,5.01E-13,1,0.034544898,1.410463265,-9.87E-13,0.416718124
1.934673367,0.348991837,2.105203401,-5.01E-13,1,0.055808163,1.410463265,5.01E-13,0.408886568
1.959798995,0.380728571,2.105203401,5.01E-13,1,0.077071429,1.410463265,4.86E-13,0.399911847
1.984924623,0.412465306,2.105203401,-9.72E-13,1,0.098334694,1.410463265,-4.86E-13,0.389821115
2.010050251,0.444202041,2.105203401,9.72E-13,1,0.119597959,1.410463265,0,0.378644658
2.035175879,0.475938776,2.105203401,5.01E-13,1,0.140861224,1.410463265,0,0.366415807
2.060301508,0.50767551,2.105203401,-1.00E-12,1,0.16212449,1.410463265,0,0.353170842
2.085427136,0.539412245,2.105203401,0,1,0.183387755,1.410463265,4.86E-13,0.338948893
2.110552764,0.57114898,2.105203401,0,1,0.20465102,1.410463265,-9.87E-13,0.323791825
2.135678392,0.602885714,2.105203401,0,1,0.225914286,1.410463265,5.01E-13,0.307744124
2.16080402,0.634622449,2.105203401,0,1,0.247177551,1.410463265,4.86E-13,0.290852766
2.185929648,0.666359184,2.105203401,1.00E-12,1,0.268440816,1.410463265,-4.86E-13,0.273167087
2.211055276,0.698095918,2.105203401,-1.00E-12,1,0.289704082,1.410463265,0,0.254738647
2.236180905,0.729832653,2.105203401,0,1,0.310967347,1.410463265,0,0.235621078
