Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2

0,-0.020426,0.0763470000000002,5.89302366666661,1,9.6184e-17,-12.9377393333334,64.297591555559,1
0.1002,-0.019967,0.111776,5.8653568888889,1,-0.077782,-12.5511806666667,83.7750031111099,1
0.2004,-0.019295,0.147038666666667,5.69935622222226,1,-0.15324,-12.0475233333333,102.643745555557,1
0.3006,-0.018411,0.181303333333333,5.50568877777771,1,-0.22567,-11.4304266666667,119.243812222221,1
0.4008,-0.017321,0.214403666666666,5.28435455555561,1,-0.29439,-10.71353,125,1
0.501,-0.016032,0.246173333333333,4.92468644444447,1,-0.3588,-9.90182333333333,125,1
0.6012,-0.014552,0.275780666666667,4.59268511111105,1,-0.41833,-9.00695000000001,125,1
0.7014,-0.012894,0.303392,4.15278334444445,1,-0.47248,-8.04055333333332,125,1
0.8016,-0.01107,0.328358633333333,3.67968144444448,1,-0.52082,-7.01095,125,1
0.9018,-0.0090959,0.350480966666667,3.16231269999999,1,-0.56297,-5.93477333333334,125,1
1.002,-0.0069888,0.369492866666667,2.58961039999999,1,-0.59865,-4.81701333333333,125,1
1.1022,-0.0047674,0.385061666666667,1.99441500966668,1,-0.62761,-3.67264,125,1
1.2024,-0.0024524,0.397052137666667,1.35362476955555,1,-0.64969,-2.51828666666667,125,1
1.3026,-6.5313e-05,0.405190162333333,0.694076454111111,1,-0.66483,-1.35727999999999,125,1
1.4028,0.0023707,0.409362966666667,0.0110667111111123,1,-0.67299,-0.207916666666662,125,1
1.503,0.0048318,0.4094295,-0.688902766666671,1,-0.67424,0.919823333333321,125,1
1.6032,0.0072933,0.4052878,-1.39717227777776,1,-0.66871,2.01928666666667,125,1
1.7034,0.0097299,0.396887966666667,-2.07777501111111,1,-0.65657,3.07383999999999,125,1
1.8036,0.012116,0.384396333333333,-2.79434455555562,1,-0.63809,4.07683000000001,125,1
1.9038,0.014427,0.367596666666666,-3.48601399999989,1,-0.61358,5.02160333333334,125,1
2.004,0.016637,0.346638666666667,-4.12234988888898,1,-0.58339,5.89318999999999,125,1
2.1042,0.018721,0.321855,-4.75868577777774,1,-0.54796,6.69159,118.967144444445,1
2.2044,0.020656,0.293245666666667,-5.39502166666669,1,-0.50773,7.40682333333334,103.750416666666,1
2.3046,0.022419,0.260810666666667,-5.86535688888889,1,-0.4632,8.03057333333333,89.0870244444447,1
2.4048,0.023987,0.225548,-6.44635922222224,1,-0.41492,8.56616666666667,72.2102900000014,0.995354163010249
2.505,0.025343,0.186792333333333,-6.86136088888884,1,-0.36342,9.00029666666667,56.4402266666647,0.84212527675795
2.6052,0.026466,0.145541666666667,-7.24869577777783,1,-0.30931,9.33961666666666,39.2868244444446,0.675043364910254
2.7054,0.027341,0.101962333333333,-7.58069711111111,1,-0.25316,9.57581,22.6867577777791,0.51323654321094
2.8056,0.027954,0.0563869999999998,-7.80203133333327,1,-0.19559,9.71220333333334,5.89302366666558,0.35034946814971
2.9058,0.028293,0.00948100000000025,-7.99569877777781,1,-0.1372,9.74763233333333,-10.2367077777774,0.193127339233621
3.006,0.02835,-0.0385893333333333,-8.10636588888893,0.712049659610856,-0.078597,9.686089,-26.3111056666668,0.0366613816418456
3.1062,0.028118,-0.0873250000000002,-8.10636588888884,0.37894431089108,-0.020364,9.527906,-41.6661673333334,-0.112054765798522
3.2064,0.027593,-0.136060666666667,-8.02336555555561,0.0658327535058398,0.036918,9.277408,-56.4402266666665,-0.254800160211551
3.3066,0.026775,-0.184297333333334,-7.91269844444439,-0.212327378881936,0.092694,8.938088,-69.8862806666665,-0.385236659493304
3.4068,0.025667,-0.231868666666667,-7.63603066666663,-0.469671343029608,0.14643,8.51793,-83.2770011111115,-0.513022758621326
3.507,0.024273,-0.277776666666666,-7.33169611111124,-0.67486447919364,0.19764,8.01726666666667,-94.6203800000003,-0.62121453457409
3.6072,0.022603,-0.321855,-6.94436122222216,-0.847866938538853,0.24584,7.44840666666666,-105.133755555555,-0.720426999208289
3.7074,0.020668,-0.363604666666667,-6.47402599999995,-0.984879420314333,0.29062,6.81634,-114.540460000001,-0.807788271381771
3.8076,0.018482,-0.402526666666666,-5.86535688888895,-1,0.3316,6.12772,-122.287157777777,-0.876739134750951
3.9078,0.016062,-0.437789333333333,-5.31202133333326,-1,0.36844,5.39252666666667,-125,-0.89783017589561
4.008,0.01343,-0.469725333333333,-4.56225165555563,-1,0.40086,4.61575,-125,-0.888880049594288
4.1082,0.010606,-0.4971537,-3.83738207777776,-0.945777964267682,0.42861,3.80737,-125,-0.88000838486519
4.2084,0.0076171,-0.520224133333333,-3.02121213333332,-0.882663611436016,0.4515,2.98069333333333,-125,-0.868978734305183
4.3086,0.0044895,-0.538387733333333,-2.16907537777778,-0.823089333251836,0.46942,2.13738333333333,-125,-0.856633133218193
4.4088,0.0012527,-0.551428266666667,-1.27267177777778,-0.768182669887938,0.48227,1.29074666666667,-125,-0.842699257246115
4.509,-0.0020625,-0.5590796,-0.345834722222235,-0.719311902051865,0.49003,0.447436666666662,-125,-0.827326385956612
4.6092,-0.0054237,-0.561158766666667,0.611435788888912,-0.676544540894573,0.49272,-0.384229999999996,-125,-0.810449153694655
4.7094,-0.0087974,-0.5574828,1.53827284444442,-0.642130669198555,0.49041,-1.19427333333334,-125,-0.793099352654297
4.8096,-0.012149,-0.548234666666667,2.54534355555561,-0.600989916760287,0.48323,-1.97604,-124.5005,-0.768500393585325
4.9098,-0.015445,-0.532932,3.48601399999993,-0.449693462636581,0.47135,-2.72454,-117.307137777777,-0.67913221983017
5.01,-0.018649,-0.511974,4.42668444444445,-0.280324440503485,0.45497,-3.42979333333333,-109.007104444446,-0.5781490418272
5.1102,-0.021727,-0.485360666666667,5.33968811111118,-0.10632781886209,0.43435,-4.08514666666667,-100.430403333332,-0.474215511141563
5.2104,-0.024645,-0.453258333333333,6.22502499999989,0.0940583929177228,0.40979,-4.68893666666667,-90.4703633333331,-0.35674458152162
5.3106,-0.02737,-0.415833333333334,7.05502833333348,0.311959176036199,0.3816,-5.23284666666666,-79.6803199999999,-0.231779810573819
5.4108,-0.02987,-0.373418333333333,7.82969811111088,0.534088630652049,0.35014,-5.71188666666666,-68.8902766666679,-0.107586581880735
5.511,-0.032115,-0.326346000000001,8.57670111111144,0.777422738009786,0.3158,-6.12605666666667,-57.270229999999,0.0241729216123073
5.6112,-0.034077,-0.274782666666666,9.15770344444419,1,0.27897,-6.47036666666667,-45.3735155555556,0.155404903542449
5.7114,-0.035729,-0.219726333333334,9.76637255555553,1,0.24007,-6.74315333333333,-32.9234655555562,0.292093388289253
5.8116,-0.03705,-0.161010666666667,10.236707777778,1,0.19953,-6.94109,-21.0267511111107,0.420284291002055
5.9118,-0.038018,-0.0994673333333324,10.5687091111109,1,0.1578,-7.06750333333333,-8.49370077777782,0.551349340195127
6.012,-0.038616,-0.0359280000000002,10.9007104444444,1,0.11531,-7.11856766666667,3.26467977777805,0.674012873842529
6.1122,-0.038832,0.0296073333333329,11.0390443333334,1,0.072513,-7.09894033333333,15.1613942222219,0.793488916503094
6.2124,-0.038654,0.0959743333333335,11.0943778888889,1,0.029834,-7.00778966666667,26.5047731111113,0.905073777218375
6.3126,-0.038077,0.162674,11.066711111111,1,-0.012297,-6.84844233333333,37.460817111111,1
6.4128,-0.037099,0.229207333333333,10.8730436666668,1,-0.05347,-6.623227,47.8081919999999,1
6.513,-0.035721,0.294576333333334,10.5963758888889,1,-0.093289,-6.335803,57.297896777778,1
6.6132,-0.03395,0.358282000000001,10.2367077777776,1,-0.13138,-5.99132666666667,66.1235988888888,1
6.7134,-0.031796,0.419825333333333,9.68337222222221,1,-0.1674,-5.59379,74.4236322222215,1
6.8136,-0.029272,0.478042,9.07470311111116,1,-0.20103,-5.14635333333334,81.3403266666681,1
6.9138,-0.026398,0.532599333333333,8.3830336666667,1,-0.23197,-4.65733333333333,87.4270177777761,1
7.014,-0.023196,0.582998333333334,7.5253635555555,1,-0.25997,-4.13172,92.6837055555561,1
7.1142,-0.019691,0.628241,6.64002666666673,1,-0.28481,-3.57450333333333,96.8337222222223,1
7.2144,-0.015914,0.668161,5.59422246666661,1,-0.3063,-2.99233666666667,99.8770677777778,1
7.3146,-0.011897,0.7017936,4.54565158888892,1,-0.32429,-2.39187333333333,102.090410000001,1
7.4148,-0.0076778,0.729122166666667,3.3864136,1,-0.33867,-1.77810333333333,102.643745555555,1
7.515,-0.0032943,0.749481366666667,2.18290876666666,1,-0.34936,-1.16100666666666,102.643745555555,1
7.6152,0.0012116,0.762605066666667,0.935137088888886,1,-0.35634,-0.543909999999999,101.813742222221,1
7.7154,0.0057964,0.768227133333333,-0.376268177777782,1,-0.35961,0.068196666666661,99.3237322222233,1
7.8156,0.010415,0.765965,-1.68767344444441,1,-0.3592,0.665333333333334,96.2803866666678,1
7.9158,0.01502,0.755818666666667,-2.96034522222225,1,-0.3552,1.24417333333334,92.4070377777765,1
8.016,0.019564,0.738021,-4.34368411111113,1,-0.34772,1.79972666666667,87.7036855555557,1
8.1162,0.024001,0.711906666666667,-5.58868911111114,1,-0.3369,2.32700333333333,81.8936622222212,1
8.2164,0.028281,0.678307333333333,-6.88902766666664,1,-0.32291,2.81934999999999,75.5303033333352,1
8.3166,0.032359,0.636890333333333,-8.07869911111095,1,-0.30596,3.27344000000001,68.8902766666649,0.947425814940189
8.4168,0.036188,0.588321000000001,-9.2960373333336,1,-0.28628,3.68760999999999,60.8669111111121,0.849941804962507
8.517,0.039725,0.532432999999999,-10.3473748888887,1,-0.26411,4.05354333333333,53.1202133333334,0.757990894157983
8.6172,0.042926,0.470224333333334,-11.3710456666669,1,-0.23974,4.37290333333333,45.0968477777777,0.663600211748502
8.7174,0.045753,0.401861333333332,-12.2840493333331,1,-0.21345,4.64402666666667,35.966811111111,0.560158800752841
