Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2

0,0,0.399992096440898,-0.00947940391732872,1,0,0.0050290296541762,2.01052660102068,0.461811206362142
0.00500250125062531,0.00200096096268583,0.399944675710946,-0.0189581834919683,1,2.51577271344482e-05,0.0150866914901976,2.0102882415736,0.461632553344655
0.0100050025012506,0.00400168470311077,0.399849837374318,-0.0284357144156628,1,0.00010062892018196,0.0251431609327869,2.00989099152758,0.461450545095385
0.0150075037518759,0.00600193401463813,0.399707587677391,-0.0379113724493215,1,0.0002264076141929,0.0351976431315241,2.00933487443047,0.461265055893666
0.0200100050025013,0.0080014717218787,0.3995179359893,-0.0473845334575304,1,0.000402483867977413,0.0452493433537876,2.00861992324747,0.461075957642807
0.0250125062531266,0.0100000606963124,0.399280894801419,-0.0568545734427291,1,0.000628843764694709,0.055297467031864,2.00774618035945,0.460883119948045
0.0300150075037519,0.0119974638719073,0.398996479726668,-0.0663208685805878,1,0.000905469412678021,0.0653412198100504,2.00671369756073,0.460686410195718
0.0350175087543772,0.0139934442607351,0.398664709498651,-0.0757827952531083,1,0.00123233894649518,0.0753798075917448,2.00552253605626,0.460485693633682
0.0400200100050025,0.0159877649685822,0.398285605970621,-0.0852397300854981,1,0.00160942652824478,0.0854124365865235,2.00417276645851,0.460280833452863
0.0450225112556278,0.0179801892105563,0.397859194114266,-0.0946910499766313,1,0.00203670234908782,0.0954383133572014,2.00266446878375,0.460071690870092
0.0500250125062531,0.0199704803266857,0.397385502018334,-0.104136132138996,1,0.00251413263101479,0.105456644866875,2.00099773244759,0.459858125211902
0.0550275137568784,0.0219584017975128,0.396864560887074,-0.113574354128223,1,0.00304167962884808,0.115466638525942,1.9991726562607,0.459639993999651
0.0600300150075038,0.0239437172596793,0.396296405038508,-0.123005093879939,1,0.00361930163247961,0.125467502239103,1.99718934842308,0.459417153035586
0.0650325162581291,0.0259261905215027,0.395681071902541,-0.132427729744162,1,0.00424695296934355,0.135458444452325,1.99504792651913,0.459189456490041
0.0700350175087544,0.0279055855785439,0.395018602018878,-0.141841640518986,1,0.00492458400712407,0.145438674199794,1.9927485175104,0.458956756989658
0.0750375187593797,0.0298816666291636,0.394309039034791,-0.15124620548471,1,0.00565214115669782,0.155407401150821,1.99029125772973,0.458718905706646
0.080040020010005,0.0318541980900681,0.393552429702702,-0.160640804441246,1,0.00642956687531124,0.165363835656723,1.98767629287361,0.458475752448934
0.0850425212606303,0.0338229446118424,0.392748823877583,-0.170024817736283,1,0.00725679966999219,0.175307188797661,1.98490377799547,0.458227145751473
0.0900450225112556,0.0357876710944717,0.39189827451422,-0.179397626305965,1,0.0081337741011961,0.185236672429455,1.98197387749554,0.457972932968196
0.0950475237618809,0.037748142702847,0.391000837664265,-0.1887586117053,1,0.00906042078668612,0.195151499230333,1.97888676511405,0.457712960365095
0.100050025012506,0.039704124882258,0.390056572473143,-0.198107156144943,1,0.0100366664056473,0.205050882747662,1.97564262392155,0.457447073214024
0.105052526263132,0.0416553833738695,0.38906554117677,-0.207442642521611,1,0.0110624337030343,0.214934037444618,1.97224164630892,0.45717511588744
0.110055027513757,0.0436016842301815,0.388027809098123,-0.216764454458456,1,0.0121376414941529,0.224800178746814,1.96868403397687,0.456896931953755
0.115057528764382,0.0455427938304723,0.386943444643603,-0.226071976330338,1,0.0132622046694746,0.234648523088869,1.96496999792684,0.456612364273747
0.120060030015008,0.0474784788962232,0.385812519299279,-0.235364593307375,1,0.0144360341996841,0.244478287960939,1.96109975844883,0.456321255097326
0.125062531265633,0.0494085065065247,0.384635107626906,-0.244641691383979,1,0.0156590371409594,0.254288691955181,1.95707354510815,0.456023446161249
0.130065032516258,0.0513326441134627,0.383411287259803,-0.253902657410857,1,0.0169311166404851,0.26407895481215,1.95289159673796,0.455718778787499
0.135067533766883,0.0532506595574837,0.382141138898568,-0.263146879135119,1,0.0182521719421967,0.273848297467167,1.94855416142093,0.455407093982011
0.140070035017509,0.0551623210827392,0.380824746306596,-0.272373745227497,1,0.0196220983927578,0.283595942096587,1.94406149648121,0.455088232534326
0.145072536268134,0.057067397352407,0.379462196305458,-0.281582645323653,1,0.0210407874477683,0.293321112164026,1.93941386846645,0.45476203511742
0.150075037518759,0.0589656574639901,0.378053578770072,-0.290772970048589,1,0.0225081266782036,0.30302303246651,1.9346115531382,0.454428342388424
0.155077538769385,0.0608568709645908,0.376598986623756,-0.29994411105904,1,0.0240239997770856,0.312700929180558,1.92965483545407,0.454086995089392
0.16008004002001,0.0627408078661603,0.375098515833065,-0.309095461077067,1,0.025588286566383,0.322354029908192,1.92454400955209,0.453737834148658
0.165082541270635,0.0646172386607229,0.373552265402465,-0.318226413910787,1,0.0272008630041429,0.33198156372286,1.91927937874089,0.453380700782876
0.170085042521261,0.0664859343355727,0.371960337368894,-0.327336364506613,1,0.028861601191851,0.341582761215311,1.91386125547606,0.45301543659865
0.175087543771886,0.0683466663884436,0.370322836796075,-0.336424708972401,1,0.0305703693820227,0.351156854539353,1.90828996134851,0.45264188369512
0.180090045022511,0.0701992068426511,0.368639871768699,-0.345490844607817,1,0.0323270319860214,0.360703077457554,1.902565827066,0.452259884766578
0.185092546273137,0.0720433282622043,0.366911553386469,-0.354534169949137,1,0.0341314495821072,0.370220665386849,1.89668919243757,0.451869283205038
0.190095047523762,0.073878803766889,0.365137995757909,-0.363554084788716,1,0.0359834789237123,0.379708855444066,1.89066040635211,0.451469923203369
