Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2
0,0,0,0,0,0,0,0,0.394
0.00555555555555556,-0.00162258251535677,-0.584128439155368,0,0.000155554755373891,0.00301717058783369,1.08617801634885,0,0.393993919768725
0.0111111111111111,-0.00649003611618218,-1.16813207130872,-0.584128439155368,0.000311104709687435,0.0120680304583673,2.1720704451464,1.08617801634885,0.393975679262561
0.0166666666666667,-0.0146010088040813,-1.75171697536098,-1.16813207130872,0.000466645062028462,0.027149227991518,3.25688952659398,2.1720704451464,0.393945279044484
0.0222222222222222,-0.0259513620059036,-2.3341370223315,-1.75171697536098,0.000622171011781161,0.048249940950957,4.33863453920706,3.25688952659398,0.393902720052772
0.0277777777777778,-0.0405310581931052,-2.91398112171315,-2.3341370223315,0.000777677758774245,0.0753435236206567,5.41351897468648,4.33863453920706,0.393848003600969
0.0333333333333333,-0.058319944642423,-3.48899329418516,-2.91398112171315,0.000933160503429101,0.108376168326857,6.47548040012914,5.41351897468648,0.39378113137785
0.0388888888888889,-0.0792827088244224,-4.05596167170674,-3.48899329418516,0.00108861444690793,0.147253275318724,7.51586397497753,6.47548040012914,0.393702105447369
0.0444444444444444,-0.103363520472221,-4.61072553565787,-4.05596167170674,0.00124403479126185,0.191824829058728,8.52340356177891,7.51586397497753,0.39361092824859
0.05,-0.130481160301701,-5.14835100207585,-4.61072553565787,0.00139941673957899,0.241871799207282,9.484628660929,8.52340356177891,0.393507602595617
0.0555555555555556,-0.160525671127295,-5.66350515668911,-5.14835100207585,0.00155475549613255,0.297096185116591,10.3847739584635,9.484628660929,0.393392131677505
0.0611111111111111,-0.193357610717133,-6.1510102086733,-5.66350515668911,0.00171004626652878,0.357117445646628,11.2091481199683,10.3847739584635,0.393264519058164
0.0666666666666667,-0.228810703806085,-6.60649356473106,-6.1510102086733,0.001865284257855,0.421477366585752,11.9447542693458,11.2091481199683,0.393124768676242
0.0722222222222222,-0.266698057659797,-7.02699482587338,-6.60649356473106,0.00202046467882751,0.489653848456208,12.5818165220724,11.9447542693458,0.392972884845014
0.0777777777777778,-0.306821278261206,-7.41138054643396,-7.02699482587338,0.00217558273993946,0.561082035120445,13.1148398110013,12.5818165220724,0.392808872252238
0.0833333333333333,-0.348981107575238,-7.76046737348756,-7.41138054643396,0.00233063365360869,0.635179406703453,13.5429524600937,13.1148398110013,0.39263273596002
0.0888888888888889,-0.392987890799948,-8.07684414198881,-7.76046737348756,0.00248561263432547,0.711370664310743,13.8695040015967,13.5429524600937,0.392444481404651
0.0944444444444445,-0.438670381753493,-8.36446960783768,-8.07684414198881,0.00264051489880023,0.789108707898846,14.1011054311677,13.8695040015967,0.392244114396441
0.1,-0.485881968106292,-8.62816691162474,-8.36446960783768,0.00279533566611119,0.86788941974664,14.2464111936097,14.1011054311677,0.392031641119542
0.105555555555556,-0.534504074469347,-8.87312960935538,-8.62816691162474,0.00295007015785188,0.947259643644342,14.3149288593911,14.2464111936097,0.391807068131754
0.111111111111111,-0.584447039520445,-9.10451490383995,-8.87312960935538,0.00310471359827868,1.02681909658057,14.3160471425131,14.3149288593911,0.391570402364323
0.116666666666667,-0.635649053083065,-9.32715345718909,-9.10451490383995,0.00325926121445817,1.10621768944788,14.2583595774812,14.3160471425131,0.391321651121731
0.122222222222222,-0.688073796914347,-9.54536987175871,-9.32715345718909,0.00341370823641446,1.18514990391911,14.1492744284269,14.2583595774812,0.391060822081465
0.127777777777778,-0.741707340695969,-9.76288923588753,-9.54536987175871,0.00356804989727642,1.26334767383347,13.9948552915374,14.1492744284269,0.390787923293784
0.133333333333333,-0.79655468932517,-9.98280024184272,-9.76288923588753,0.00372228143342479,1.34057286401498,13.7998244781805,13.9948552915374,0.390502963181467
0.138888888888889,-0.852636220421325,-10.2075486927169,-9.98280024184272,0.00387639808463923,1.41661007681564,13.5676687064105,13.7998244781805,0.390205950539557
0.144444444444444,-0.90998412331729,-10.4389418849233,-10.2075486927169,0.00403039509424519,1.4912602213284,13.3008017613304,13.5676687064105,0.389896894535088
0.15,-0.968638862319759,-10.6781514481888,-10.4389418849233,0.00418426770926078,1.56433507193127,13.0007541323775,13.3008017613304,0.389575804706801
0.155555555555556,-1.02864563588173,-10.925708463097,-10.6781514481888,0.00433801118054343,1.63565291182654,12.6683718058885,13.0007541323775,0.389242690964849
0.161111111111111,-1.09005078365754,-11.181489767389,-10.925708463097,0.00449162076293648,1.7050352826917,12.3040145358697,12.6683718058885,0.388897563590496
0.166666666666667,-1.15289809908463,-11.4446984271908,-11.181489767389,0.00464509171541562,1.77230482180445,11.9077484128884,12.3040145358697,0.388540433235792
0.172222222222222,-1.2172250309318,-11.7138445451818,-11.4446984271908,0.00479841930123525,1.83728414495618,11.4795292174713,11.9077484128884,0.388171310923252
0.177777777777778,-1.2830587984482,-11.9867349089443,-11.7138445451818,0.00495159878807465,1.89979571390926,11.0193727839346,11.4795292174713,0.387790208045511
0.183333333333333,-1.35041249607308,-12.2604812502154,-11.9867349089443,0.00510462544818404,1.95966260285516,10.5275073009536,11.0193727839346,0.387397136364971
0.188888888888889,-1.41928131829403,-12.5315367436475,-12.2604812502154,0.00525749455853049,2.01671004592849,10.0045009984979,10.5275073009536,0.386992108013445
0.194444444444444,-1.48963908433434,-12.7957684759091,-12.5315367436475,0.00541020140094372,2.07076760864014,9.45135783147243,10.0045009984979,0.386575135491774
0.2,-1.56143527561957,-13.0485698229749,-12.7957684759091,0.00556274126226171,2.12167178563521,8.86957424921114,9.45135783147243,0.386146231669449
