Time,q1,q1_dot,q1_dot_dot,tau1,q2,q2_dot,q2_dot_dot,tau2

0,-0.020426,0.0763470000000002,5.89302366666661,1,0,0,0,0.551466406821479
0.1002,-0.019967,0.111776,5.8653568888889,1,0,0,0,0.550958354768282
0.2004,-0.019295,0.147038666666667,5.69935622222226,1,0,0,0,0.547891270130668
0.3006,-0.018411,0.181303333333333,5.50568877777771,1,0,0,0,0.544313569023785
0.4008,-0.017321,0.214403666666666,5.28435455555561,1,0,0,0,0.540224956744537
0.501,-0.016032,0.246173333333333,4.92468644444447,1,0,0,0,0.533576471403072
0.6012,-0.014552,0.275780666666667,4.59268511111105,1,0,0,0,0.527440642381706
0.7014,-0.012894,0.303392,4.15278334444445,1,0,0,0,0.519307467913137
0.8016,-0.01107,0.328358633333333,3.67968144444448,1,0,0,0,0.510559312114743
0.9018,-0.0090959,0.350480966666667,3.16231269999999,1,0,0,0,0.500990847706735
1.002,-0.0069888,0.369492866666667,2.58961039999999,1,0,0,0,0.490396767110479
1.1022,-0.0047674,0.385061666666667,1.99441500966668,1,0,0,0,0.479384585209154
1.2024,-0.0024524,0.397052137666667,1.35362476955555,1,0,0,0,0.467526294356209
1.3026,-6.5313e-05,0.405190162333333,0.694076454111111,1,0,0,0,0.455318395336536
1.4028,0.0023707,0.409362966666667,0.0110667111111123,1,0,0,0,0.442673618034278
1.503,0.0048318,0.4094295,-0.688902766666671,1,0,0,0,0.429712211428156
1.6032,0.0072933,0.4052878,-1.39717227777776,1,0,0,0,0.416594477450207
1.7034,0.0097299,0.396887966666667,-2.07777501111111,1,0,0,0,0.403986323518542
1.8036,0.012116,0.384396333333333,-2.79434455555562,1,0,0,0,0.390710014421944
1.9038,0.014427,0.367596666666666,-3.48601399999989,1,0,0,0,0.377892605154467
2.004,0.016637,0.346638666666667,-4.12234988888898,1,0,0,0,0.366097885859723
2.1042,0.018721,0.321855,-4.75868577777774,1,0,0,0,0.354302052966543
2.2044,0.020656,0.293245666666667,-5.39502166666669,1,0,0,0,0.342505665361941
2.3046,0.022419,0.260810666666667,-5.86535688888889,1,0,0,0,0.333782255339893
2.4048,0.023987,0.225548,-6.44635922222224,1,0,0,0,0.32301093401443
2.505,0.025343,0.186792333333333,-6.86136088888884,1,0,0,0,0.315313833426941
2.6052,0.026466,0.145541666666667,-7.24869577777783,1,0,0,0,0.308130813285786
2.7054,0.027341,0.101962333333333,-7.58069711111111,1,0,0,0,0.301974555867898
2.8056,0.027954,0.0563869999999998,-7.80203133333327,1,0,0,0,0.297869829423603
